,IsRecentlyVerified,DateLastVerified,ID,DataProviderID,DataProvidersReference,OperatorID,OperatorsReference,UsageCost,Connections,NumberOfPoints,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.Postcode,AddressInfo.CountryID,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.RelatedURL,AddressInfo.DistanceUnit,UsageTypeID,AddressInfo.ContactTelephone2,DateLastConfirmed
2338,False,2016-06-04T02:51:00Z,36458,26,48693,178.0,EVnetNL REE572,0.00 jaarabonnement,"[{'ID': 39969, 'ConnectionTypeID': 25, 'LevelID': 1, 'PowerKW': 2.3, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2015-01-09T06:05:00Z,100,36804,Rijnsburgerweg 14,Rijnsburgerweg 14,Leiden,2333 AA,159,52.168437,4.481499,http://www.evnet.nl,0,,,
2339,False,2016-06-04T02:51:00Z,63697,26,82965,103.0,Allego NLALLEGO0002101,0.00 jaarabonnement,"[{'ID': 81325, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 81326, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2016-03-03T12:31:00Z,100,64043,Papengracht 7D,Papengracht 7D,Leiden,2311 TV,159,52.15942315,4.48580215,http://www.allego.eu/,0,,,
2340,False,2016-06-04T02:51:00Z,36411,26,57488,73.0,EV-Box EVB-P1437182,0.00 jaarabonnement,"[{'ID': 39922, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48350, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2015-01-09T06:05:00Z,100,36757,Witte Singel 26,Witte Singel 26,Leiden,2311 BG,159,52.1574808,4.4809703,http://www.ev-box.nl,0,,,
2341,False,2016-06-04T02:51:00Z,54697,26,69875,103.0,Allego NLALLEGO0002032,0.00 jaarabonnement,"[{'ID': 69073, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 69074, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2015-10-09T06:18:00Z,100,55043,Witte Rozenstraat 57,Witte Rozenstraat 57,Leiden,2311 XT,159,52.15156292,4.4839035,http://www.allego.eu/,0,,,
2342,False,2016-06-04T02:51:00Z,53839,26,69879,103.0,Allego NLALLEGO0003851,0.00 jaarabonnement,"[{'ID': 67223, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 67224, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2015-09-20T11:50:00Z,100,54185,Witte Singel 87,Witte Singel 87,Leiden,2311 BP,159,52.1538566,4.48666046,http://www.allego.eu/,0,,,
2343,False,2016-06-04T02:50:00Z,54693,26,71252,103.0,Allego NLALLEGO0002021,0.00 jaarabonnement,"[{'ID': 69065, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 69066, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-10-09T06:18:00Z,100,55039,Kraanbaan 1,Kraanbaan 1,Leiden,2321 PN,159,52.14944905,4.48301303,http://www.allego.eu/,0,,,
2344,False,2016-06-04T02:37:00Z,68094,26,93416,103.0,Allego NLALLEGO0012161,0.00 jaarabonnement,"[{'ID': 94835, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 94836, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68440,Hoflaan 84,Hoflaan 84,Leiden,2321 TA,159,52.15018061,4.47988815,http://www.allego.eu/,0,,,
2345,False,2016-06-04T02:37:00Z,68101,26,92421,103.0,Allego NLALLEGO0012221,0.00 jaarabonnement,"[{'ID': 94849, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 94850, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68447,De Genestetstraat 73,De Genestetstraat 73,Leiden,2321 XP,159,52.15666374,4.4763879,http://www.allego.eu/,0,,,
2346,True,2022-09-04T11:17:00Z,201483,1,,103.0,,,"[{'ID': 336200, 'ConnectionTypeID': 25, 'Reference': 'NLALLEGO014481-1', 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 32, 'Voltage': 480, 'PowerKW': 26.6, 'CurrentTypeID': 20, 'Quantity': 2}]",1.0,50,2022-09-04T11:17:00Z,1.0,2022-09-01T20:25:00Z,200,201847,Robijnstraat,Robijnstraat,Leiden,2332JL,159,52.15618310880117,4.463912704653239,http://www.allego.eu,0,4.0,,
2347,False,2016-06-04T02:51:00Z,65657,26,84071,103.0,Allego NLALLEGO0004432,0.00 jaarabonnement,"[{'ID': 90601, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 90602, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2016-04-27T09:42:00Z,100,66003,Opaalstraat 2,Opaalstraat 2,Leiden,2332 TJ,159,52.1570225,4.46609226,http://www.allego.eu/,0,,,
2348,False,2016-06-04T02:37:00Z,68096,26,93412,103.0,Allego NLALLEGO0012212,0.00 jaarabonnement,"[{'ID': 94839, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 94840, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68442,Haagweg 243,Haagweg 243,Leiden,2324 ND,159,52.15157147,4.46527446,http://www.allego.eu/,0,,,
2349,True,2022-09-04T11:18:00Z,201482,1,,103.0,,.40,"[{'ID': 336199, 'ConnectionTypeID': 33, 'Reference': 'NLALLEGO0059691', 'StatusTypeID': 50, 'LevelID': 2, 'Amps': 32, 'Voltage': 480, 'PowerKW': 26.6, 'CurrentTypeID': 20, 'Quantity': 2}]",2.0,50,2022-09-04T11:18:00Z,1.0,2022-09-01T20:18:00Z,200,201846,7 Carneoolstraat,7 Carneoolstraat,Leiden,2332KA,159,52.1546048796059,4.460548931738117,https://www.allego.eu,0,4.0,,
2350,False,2016-06-04T02:51:00Z,63694,26,76859,103.0,Allego NLALLEGO0007642,0.00 jaarabonnement,"[{'ID': 81319, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 81320, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2016-03-03T12:31:00Z,100,64040,Rijndijk 246,Rijndijk 246,Leiden,2331 AM,159,52.157267,4.45241869,http://www.allego.eu/,0,,,
2351,False,2016-06-04T02:51:00Z,36379,26,48096,178.0,EVnetNL DB0338,0.00 jaarabonnement,"[{'ID': 39890, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:51:00Z,3.0,2015-01-09T06:05:00Z,100,36725,Theda Mansholtstraat 1,Theda Mansholtstraat 1,Leiden,2331 JE,159,52.150826,4.454754,http://www.evnet.nl,0,,,
2352,False,2016-06-04T02:37:00Z,68095,26,93311,103.0,Allego NLALLEGO0012232,0.00 jaarabonnement,"[{'ID': 94837, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 94838, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68441,Cornelie van Zantenstraat 1,Cornelie van Zantenstraat 1,Leiden,2331 LW,159,52.15152789,4.444849,http://www.allego.eu/,0,,,
2353,False,2016-06-04T02:51:00Z,36405,26,37395,157.0,NewMotion 02001797,0.00 jaarabonnement,"[{'ID': 39916, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2015-01-09T06:05:00Z,100,36751,Kenauweg 25,Kenauweg 25,Leiden,2331 BA,159,52.156364440918,4.44499921798706,http://thenewmotion.nl/,0,,,
2354,False,2016-06-04T02:51:00Z,36465,26,35536,,EVC 44,0.00 jaarabonnement,"[{'ID': 39976, 'ConnectionTypeID': 25, 'LevelID': 2, 'CurrentTypeID': 10}, {'ID': 48378, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0}]",2.0,50,2016-06-04T02:51:00Z,3.0,2015-01-09T06:05:00Z,100,36811,Verlengde Wassenaarseweg,Verlengde Wassenaarseweg,Leiden,2342 BH,159,52.170263394449,4.4534620642662,http://www.corpusexperience.nl,0,,,
2355,False,2016-06-04T02:51:00Z,36449,26,49437,,Alewijnse 1420173,0.00 afhankelijk van pas,"[{'ID': 39960, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:51:00Z,3.0,2015-01-09T06:05:00Z,100,36795,Einsteinweg 92,Einsteinweg 92,Leiden,2333 CD,159,52.166662,4.456317,http://www.alewijnse.com/nl,0,,,
2356,False,2016-06-04T02:51:00Z,53842,26,69856,157.0,NewMotion 04000236,0.00 jaarabonnement,"[{'ID': 67228, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2015-09-20T11:50:00Z,100,54188,Plesmanlaan,Plesmanlaan,Leiden,2333 CD,159,52.1646795,4.4562187,http://thenewmotion.nl/,0,,,
2357,False,2016-06-04T02:37:00Z,68104,26,92205,103.0,Allego NLALLEGO0012201,0.00 jaarabonnement,"[{'ID': 94855, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 94856, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68450,Verbeekstraat 8,Verbeekstraat 8,Leiden,2332 CA,159,52.16414042,4.46280717,http://www.allego.eu/,0,,,
2358,False,2016-06-04T02:51:00Z,40844,26,58761,157.0,NewMotion ICUEVE000480,0.00 jaarabonnement,"[{'ID': 44467, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:51:00Z,3.0,2015-01-15T09:05:00Z,100,41190,Rhijngeesterstraatweg 2,Rhijngeesterstraatweg 2,Oegstgeest,2342 AL,159,52.1773164,4.46335880000004,http://thenewmotion.nl/,0,,,
2359,False,2016-06-04T02:51:00Z,63734,26,76495,73.0,EV-Box EVB-P1536410,0.00 jaarabonnement,"[{'ID': 81402, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2016-03-03T12:31:00Z,100,64080,Grunerielaan 15,Grunerielaan 15,Oegstgeest,2343 AK,159,52.18818,4.46554,http://www.ev-box.nl,0,,,
2360,False,2016-06-04T02:51:00Z,36525,26,47834,178.0,EVnetNL DB0066,0.00 jaarabonnement,"[{'ID': 40036, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:51:00Z,3.0,2015-01-09T06:05:00Z,100,36871,Graaf Florislaan 16,Graaf Florislaan 16,Katwijk,2231 EE,159,52.190296,4.444222,http://www.evnet.nl,0,,,
2361,False,2016-06-04T02:51:00Z,40843,26,58754,157.0,NewMotion 02011659,0.00 jaarabonnement,"[{'ID': 44466, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2015-01-15T09:05:00Z,100,41189,Het Buitenwater 51,Het Buitenwater 51,Katwijk,2235 TB,159,52.1740921,4.4482943,http://thenewmotion.nl/,0,,,
2362,False,2016-06-04T02:51:00Z,63726,26,72550,103.0,Allego NLALLEGO0003491,0.00 jaarabonnement,"[{'ID': 81390, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 81391, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2016-03-03T12:31:00Z,100,64072,Torenvalk 28,Torenvalk 28,Katwijk,2235 DK,159,52.18186439,4.42840116,http://www.allego.eu/,0,,,
2363,False,2016-06-04T02:37:00Z,68107,26,82401,73.0,EV-Box EVB-P1430401,0.00 jaarabonnement,"[{'ID': 94860, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68453,Hoofdstraat 77,Hoofdstraat 77,Katwijk,2235 CD,159,52.17792,4.43672,http://www.ev-box.nl,0,,,
2364,False,2016-06-04T02:51:00Z,53848,26,70200,103.0,Allego NLALLEGO0003101,0.00 jaarabonnement,"[{'ID': 67242, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 67243, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2015-09-20T11:50:00Z,100,54194,Berkenpad 1,Berkenpad 1,Katwijk,2231 XK,159,52.18382745,4.44083117,http://www.allego.eu/,0,,,
2365,False,2016-06-04T02:51:00Z,63728,26,78361,73.0,EV-Box EVB-P1449038,0.00 jaarabonnement,"[{'ID': 81394, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2016-03-03T12:31:00Z,100,64074,Prins Bernhardlaan 70,Prins Bernhardlaan 70,Katwijk,2231 VN,159,52.18451,4.43753,http://www.ev-box.nl,0,,,
2366,False,2016-06-04T02:51:00Z,65672,26,73798,73.0,EV-Box EVB-P1430339,0.00 jaarabonnement,"[{'ID': 90628, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2016-04-27T09:42:00Z,100,66018,Vreedenburghstraat 12,Vreedenburghstraat 12,Katwijk,2231 ET,159,52.18816,4.43418,http://www.ev-box.nl,0,,,
2367,False,2016-06-04T02:51:00Z,53849,26,70188,103.0,Allego NLALLEGO0002521,0.00 jaarabonnement,"[{'ID': 67244, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 67245, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2015-09-20T11:50:00Z,100,54195,Anthonie van Dyckstraat 7,Anthonie van Dyckstraat 7,Katwijk,2231 DJ,159,52.18921645,4.43098613,http://www.allego.eu/,0,,,
2368,False,2016-06-04T02:37:00Z,68111,26,93835,103.0,Allego NLALLEGO0013461,0.00 jaarabonnement,"[{'ID': 94866, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 94867, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68457,Asterstraat 45,Asterstraat 45,Katwijk,2223 VG,159,52.18609241,4.42328336,http://www.allego.eu/,0,,,
2369,False,2016-06-04T02:51:00Z,36522,26,45528,73.0,EV-Box EVB-P1343078,0.00 jaarabonnement,"[{'ID': 40033, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2015-01-09T06:05:00Z,100,36868,Veilingkade 21,Veilingkade 21,Katwijk,2223 GL,159,52.1888,4.42631,http://www.ev-box.nl,0,,,
2370,False,2016-06-04T02:51:00Z,53850,26,69484,103.0,Allego NLALLEGO0002901,0.00 jaarabonnement,"[{'ID': 67246, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 67247, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2015-09-20T11:50:00Z,100,54196,Valkenburgseweg 9,Valkenburgseweg 9,Katwijk,2223 KA,159,52.19017,4.42342615,http://www.allego.eu/,0,,,
2371,False,2016-06-04T02:51:00Z,36534,26,48246,178.0,EVnetNL EV0134,0.00 jaarabonnement,"[{'ID': 40045, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2015-01-09T06:05:00Z,100,36880,Huetingstraat 7,Huetingstraat 7,Katwijk,2223 BM,159,52.193355,4.423112,http://www.evnet.nl,0,,,
2372,False,2016-06-04T02:51:00Z,36527,26,48240,178.0,EVnetNL EV0128,0.00 jaarabonnement,"[{'ID': 40038, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:51:00Z,3.0,2015-01-09T06:05:00Z,100,36873,Grasklokje 11,Grasklokje 11,Katwijk,2224 JX,159,52.191202,4.416774,http://www.evnet.nl,0,,,
2373,False,2016-06-04T02:50:00Z,36357,26,23174,157.0,NewMotion 02001499,0.00 jaarabonnement,"[{'ID': 39868, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36703,Crocusstraat 23,Crocusstraat 23,Wassenaar,2241 VW,159,52.1451148986816,4.4147744178772,http://thenewmotion.nl/,0,,,
2374,False,2016-06-04T02:50:00Z,42982,26,59976,180.0,Alfen RHL08052,0.00 jaarabonnement,"[{'ID': 51976, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 51977, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-03-25T02:49:00Z,100,43328,Clematislaan 33,Clematislaan 33,Wassenaar,2241 JA,159,52.143798,4.41109,http://www.icu-charging-stations.com/,0,,,
2375,False,2016-06-04T02:50:00Z,63674,26,77616,103.0,Allego NLALLEGO0001911,0.00 jaarabonnement,"[{'ID': 81279, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 81280, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2016-03-03T12:31:00Z,100,64020,Gerda Brautigamsingel 26,Gerda Brautigamsingel 26,Leiden,2331 SJ,159,52.14544994,4.44890029,http://www.allego.eu/,0,,,
2376,False,2016-06-04T02:50:00Z,54692,26,71250,103.0,Allego NLALLEGO0001981,0.00 jaarabonnement,"[{'ID': 69063, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 69064, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-10-09T06:18:00Z,100,55038,Clara Visserplaats 1,Clara Visserplaats 1,Leiden,2331 BN,159,52.14891338,4.45468137,http://www.allego.eu/,0,,,
2377,False,2016-06-04T02:50:00Z,36337,26,32149,157.0,NewMotion 02006855,0.00 jaarabonnement,"[{'ID': 39848, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36683,De Savornin Lohmanplantsoen 43,De Savornin Lohmanplantsoen 43,Voorschoten,2253 VN,159,52.1423797607422,4.45680618286133,http://thenewmotion.nl/,0,,,
2378,False,2016-06-04T02:50:00Z,63668,26,82967,103.0,Allego NLALLEGO0003392,0.00 jaarabonnement,"[{'ID': 81268, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 81269, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2016-03-03T12:31:00Z,100,64014,Gerda Brautigamsingel 112,Gerda Brautigamsingel 112,Leiden,2331 SP,159,52.14434343,4.45213605,http://www.allego.eu/,0,,,
2379,False,2016-06-04T02:50:00Z,36261,26,48237,178.0,EVnetNL EV0124,0.00 jaarabonnement,"[{'ID': 39772, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36607,Mulderlaan 11,Mulderlaan 11,Voorschoten,2252 CB,159,52.122344,4.435831,http://www.evnet.nl,0,,,
2380,False,2016-06-04T02:50:00Z,36256,26,48264,178.0,EVnetNL EV0152,0.00 jaarabonnement,"[{'ID': 39767, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36602,Sixlaan 61,Sixlaan 61,Voorschoten,2252 CE,159,52.122056,4.440305,http://www.evnet.nl,0,,,
2381,False,2016-06-04T02:50:00Z,65636,26,86673,157.0,NewMotion 03005778,0.00 jaarabonnement,"[{'ID': 90569, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2016-04-27T09:42:00Z,100,65982,Schoolstraat 140,Schoolstraat 140,Voorschoten,2251 BK,159,52.1256825732983,4.44577430856361,http://thenewmotion.nl/,0,,,
2382,False,2016-06-04T02:50:00Z,36273,26,48238,178.0,EVnetNL EV0126,0.00 jaarabonnement,"[{'ID': 39784, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36619,Jan Steenlaan 49,Jan Steenlaan 49,Voorschoten,2251 JE,159,52.125124,4.457987,http://www.evnet.nl,0,,,
2383,False,2016-06-04T02:50:00Z,36228,26,48242,178.0,EVnetNL EV0130,0.00 jaarabonnement,"[{'ID': 39739, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36574,Middelgeestlaan 74,Middelgeestlaan 74,Voorschoten,2251 RZ,159,52.115622,4.446574,http://www.evnet.nl,0,,,
2384,False,2016-06-04T02:37:00Z,68080,26,92556,73.0,EV-Box EVB-P1417056,0.00 jaarabonnement,"[{'ID': 94811, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 5.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:37:00Z,3.0,2016-06-04T02:37:00Z,100,68426,Ter Lips 141,Ter Lips 141,Voorschoten,2251 DN,159,52.11536,4.44188,http://www.ev-box.nl,0,,,
2385,False,2016-06-04T02:50:00Z,42975,26,60514,179.0,Ecotap 1435029,0.00 afhankelijk van pas,"[{'ID': 51967, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-03-25T02:49:00Z,100,43321,Veurseweg,Veurseweg,Voorschoten,2252 AG,159,52.115888,4.433936,http://www.ecotap.nl,0,,,
2386,False,2016-06-04T02:50:00Z,42974,26,60513,179.0,Ecotap 1435028,0.00 afhankelijk van pas,"[{'ID': 51965, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0, 'CurrentTypeID': 10}, {'ID': 51966, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 22.0}]",2.0,50,2016-06-04T02:50:00Z,3.0,2015-03-25T02:49:00Z,100,43320,Veurseweg 180a,Veurseweg 180a,Voorschoten,2252 AG,159,52.115305,4.433087,http://www.ecotap.nl,0,,,
2387,False,2016-06-04T02:50:00Z,35930,26,40970,157.0,NewMotion 02009961,0.00 jaarabonnement,"[{'ID': 39441, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 3.7, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:50:00Z,3.0,2015-01-09T06:05:00Z,100,36276,Laurentiusweer 21,Laurentiusweer 21,Leidschendam-Voorburg,2265 DD,159,52.0877914428711,4.40660953521729,http://thenewmotion.nl/,0,,,
2388,False,2016-06-04T02:48:00Z,35710,26,47707,178.0,EVnetNL AL856,0.00 jaarabonnement,"[{'ID': 39221, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",2.0,50,2016-06-04T02:48:00Z,3.0,2015-01-09T06:05:00Z,100,36056,Oude Middenweg 84,Oude Middenweg 84,Den Haag,2491 AD,159,52.075146,4.404683,http://www.evnet.nl,0,,,
2389,False,2016-06-04T02:47:00Z,35689,26,50799,180.0,Alfen GDH1581,0.00 jaarabonnement,"[{'ID': 39200, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}, {'ID': 48003, 'ConnectionTypeID': 25, 'LevelID': 2, 'PowerKW': 11.0, 'CurrentTypeID': 10}]",1.0,50,2016-06-04T02:47:00Z,3.0,2015-01-09T06:05:00Z,100,36035,Oude Middenweg 30,Oude Middenweg 30,Den Haag,2491 AB,159,52.073246,4.402554,http://www.icu-charging-stations.com/,0,,,
